theta_W,0.5
s_12,3.76688
V_us,0.225
V_tb,1
m_u,0.00216
e_em,0.313409
V_ub_rel,0.00149598
m_b,2.74318
V_ts_rel,-0.0418162
V_ub_img,-0.00327421
V_ts_img,-0
V_cs_rel,0.974688
V_cs_img,0
G_F,1.16637e-05
M_W,80.3692
V_cb,0.0418162
m_c,0.615544
m_t,163.192
m_s,0.0935
