m_mu,0.105658
V_us,0.22501
V_tb,1
m_u,0.00216
e_em,0.313409
m_t,173.55
m_s,0.0935
m_c,0.645197
m_b,2.64979
M_Z,91.1535
V_ts_rel,-0.04182
theta_W,0.501557
G_F,1.16637e-05
V_cs_rel,0.974685
V_cs_img,0
s_34,-0.0111636
M_W,80.3695
V_cb,0.04182
reg_prop,0.001
Finite,1
V_ub_rel,0.0015357
V_ts_img,0
V_ub_img,-0.00340168
