s_12,4.21503
theta_W,0.501557
V_us,0.225
V_tb,1
m_u,0.00216
e_em,0.313409
V_ub_rel,0.00149598
m_b,2.90195
V_ts_rel,-0.0418162
V_ub_img,-0.00327421
V_ts_img,-0
V_cs_rel,0.974688
V_cs_img,0
G_F,1.16637e-05
M_W,80.3692
V_cb,0.0418162
g_s,1.21358
m_c,0.651171
m_t,172.638
m_s,0.0935
